ID,age,experience,income,zip_code,family,cc_avg,education,mortgage,personal_loan,securities_account,cd_account,online,credit_card,age_bracket,age_bracket_name,income_per_family_member,cc_to_income_ratio,debt_to_income_ratio,financial_maturity_index,experience_bracket,education_degree
2175,30,5,123,95605,2,3.1,1,0,0,0,0,1,0,2,Millennials,41.0,0.025203252032520326,0.025203252032520326,39.67741935483871,1,high school
2176,37,12,160,94305,2,3.3,1,0,0,0,0,0,0,2,Millennials,53.333333333333336,0.020624999999999998,0.020624999999999998,48.484848484848484,2,high school
2177,41,14,51,91320,3,2.33,2,0,0,0,0,1,0,2,Millennials,12.75,0.04568627450980392,0.04568627450980392,21.888412017167383,2,college
2178,31,7,108,94507,1,4.0,1,0,0,0,0,1,0,2,Millennials,54.0,0.037037037037037035,0.037037037037037035,27.0,1,high school
2179,37,13,158,93943,2,2.3,2,0,1,0,1,1,1,2,Millennials,52.666666666666664,0.014556962025316455,0.014556962025316455,68.69565217391305,2,college
2180,49,23,68,90024,1,1.5,2,0,0,0,0,0,0,3,Generation X,34.0,0.022058823529411766,0.022058823529411766,45.333333333333336,2,college
2181,58,33,42,91380,2,1.6,3,0,0,0,0,1,0,3,Generation X,14.0,0.0380952380952381,0.0380952380952381,26.25,3,postgraduate
2182,45,15,32,94143,1,0.75,3,105,0,0,0,1,0,3,Generation X,16.0,0.0234375,3.3046875,42.666666666666664,2,postgraduate
2183,40,14,22,94566,2,1.4,3,0,0,0,0,0,0,2,Millennials,7.333333333333333,0.06363636363636363,0.06363636363636363,15.714285714285715,2,postgraduate
2184,34,8,29,90025,2,2.0,3,0,0,0,0,1,1,2,Millennials,9.666666666666666,0.06896551724137931,0.06896551724137931,14.5,1,postgraduate
2185,62,36,183,90095,2,3.4,3,0,1,0,0,0,0,4,Baby boomers,61.0,0.018579234972677595,0.018579234972677595,53.82352941176471,3,postgraduate
2186,54,30,69,92009,1,1.6,3,0,0,0,0,1,1,3,Generation X,34.5,0.02318840579710145,0.02318840579710145,43.125,3,postgraduate
2187,26,2,92,96001,2,0.2,1,0,0,0,0,1,0,1,Generation Z,30.666666666666668,0.002173913043478261,0.002173913043478261,460.0,1,high school
2188,54,30,40,90024,2,1.0,3,0,0,0,0,0,0,3,Generation X,13.333333333333334,0.025,0.025,40.0,3,postgraduate
2189,29,4,9,92037,4,0.5,3,86,0,0,0,1,1,2,Millennials,1.8,0.05555555555555555,9.61111111111111,18.0,1,postgraduate
2190,48,23,128,94309,1,0.6,1,0,0,0,0,1,1,3,Generation X,64.0,0.0046875,0.0046875,213.33333333333334,2,high school
2191,27,3,110,96150,2,0.2,1,294,0,1,0,0,1,2,Millennials,36.666666666666664,0.0018181818181818182,2.6745454545454543,550.0,1,high school
2192,42,18,171,90027,2,8.0,1,0,0,0,0,1,0,2,Millennials,57.0,0.04678362573099415,0.04678362573099415,21.375,2,high school
2193,25,1,13,95814,4,1.0,1,95,0,0,0,0,1,1,Generation Z,2.6,0.07692307692307693,7.384615384615385,13.0,1,high school
2194,45,19,25,94609,2,0.1,3,102,0,0,0,1,0,3,Generation X,8.333333333333334,0.004,4.084,250.0,2,postgraduate
2195,34,9,123,94553,1,1.6,2,0,1,0,0,1,0,2,Millennials,61.5,0.013008130081300813,0.013008130081300813,76.875,1,college
2196,51,27,33,92037,4,0.2,1,83,0,0,0,1,0,3,Generation X,6.6,0.006060606060606061,2.5212121212121215,165.0,2,high school
2197,51,24,189,95211,4,4.75,2,0,1,0,0,1,0,3,Generation X,37.8,0.02513227513227513,0.02513227513227513,39.78947368421053,2,college
2198,60,35,34,94102,1,0.3,3,0,0,0,0,1,0,4,Baby boomers,17.0,0.008823529411764706,0.008823529411764706,113.33333333333334,3,postgraduate
2200,49,24,51,91016,1,1.3,2,98,0,0,0,0,1,3,Generation X,25.5,0.025490196078431372,1.9470588235294117,39.230769230769226,2,college
2201,50,25,29,90095,2,1.3,1,0,0,0,0,0,0,3,Generation X,9.666666666666666,0.04482758620689655,0.04482758620689655,22.307692307692307,2,high school
2202,41,16,111,92009,2,0.4,1,0,0,0,0,0,0,2,Millennials,37.0,0.0036036036036036037,0.0036036036036036037,277.5,2,high school
2203,49,24,43,94709,4,1.9,3,0,0,0,0,1,0,3,Generation X,8.6,0.044186046511627906,0.044186046511627906,22.63157894736842,2,postgraduate
2204,50,25,130,91320,1,0.6,1,311,0,0,0,0,0,3,Generation X,65.0,0.004615384615384615,2.396923076923077,216.66666666666669,2,high school
2205,63,37,20,94704,2,0.4,1,76,0,0,0,0,0,4,Baby boomers,6.666666666666667,0.02,3.8200000000000003,50.0,3,high school
2206,63,37,101,95819,2,2.8,1,0,0,0,0,0,0,4,Baby boomers,33.666666666666664,0.02772277227722772,0.02772277227722772,36.07142857142858,3,high school
2207,33,7,48,92831,4,2.2,2,207,0,0,0,0,0,2,Millennials,9.6,0.04583333333333334,4.358333333333333,21.818181818181817,1,college
2208,38,12,180,90245,1,2.8,3,158,1,0,0,1,0,2,Millennials,90.0,0.015555555555555555,0.8933333333333334,64.28571428571429,2,postgraduate
2210,36,10,33,94080,3,0.9,1,0,0,0,0,0,0,2,Millennials,8.25,0.027272727272727275,0.027272727272727275,36.666666666666664,2,high school
2211,58,33,51,95006,2,1.9,2,0,0,0,0,0,0,3,Generation X,17.0,0.03725490196078431,0.03725490196078431,26.842105263157897,3,college
2212,39,14,31,92717,2,1.4,2,94,0,0,0,1,1,2,Millennials,10.333333333333334,0.04516129032258064,3.07741935483871,22.142857142857146,2,college
2213,46,22,83,95060,1,2.7,1,0,0,0,0,1,0,3,Generation X,41.5,0.032530120481927716,0.032530120481927716,30.74074074074074,2,high school
2214,61,37,45,94610,1,0.8,1,0,0,0,0,0,0,4,Baby boomers,22.5,0.017777777777777778,0.017777777777777778,56.25,3,high school
2215,53,27,89,92735,1,0.8,3,146,0,0,0,1,1,3,Generation X,44.5,0.008988764044943821,1.6494382022471912,111.25,2,postgraduate
2216,28,3,193,94501,3,4.0,2,0,1,0,0,1,0,2,Millennials,48.25,0.02072538860103627,0.02072538860103627,48.25,1,college
2217,64,40,89,94707,1,3.8,1,0,0,0,0,0,0,4,Baby boomers,44.5,0.04269662921348314,0.04269662921348314,23.42105263157895,4,high school
2218,48,24,162,91355,4,3.3,2,446,1,0,1,1,0,3,Generation X,32.4,0.02037037037037037,2.773456790123457,49.09090909090909,2,college
2219,38,13,9,92634,2,0.3,2,0,0,0,0,0,0,2,Millennials,3.0,0.03333333333333333,0.03333333333333333,30.0,2,college
2220,52,22,58,93101,4,2.0,3,223,0,0,0,1,0,3,Generation X,11.6,0.034482758620689655,3.8793103448275863,29.0,2,postgraduate
2221,65,40,80,94105,1,0.8,3,0,0,0,0,1,0,4,Baby boomers,40.0,0.01,0.01,100.0,4,postgraduate
2222,59,33,73,92056,2,1.7,3,0,0,0,0,1,1,4,Baby boomers,24.333333333333332,0.02328767123287671,0.02328767123287671,42.94117647058824,3,postgraduate
2223,45,20,41,95008,1,0.3,1,0,0,0,0,1,0,3,Generation X,20.5,0.007317073170731707,0.007317073170731707,136.66666666666669,2,high school
2224,53,28,74,91711,3,2.0,2,0,0,1,0,0,0,3,Generation X,18.5,0.02702702702702703,0.02702702702702703,37.0,2,college
2225,38,12,29,92084,2,1.4,3,0,0,0,0,1,0,2,Millennials,9.666666666666666,0.04827586206896552,0.04827586206896552,20.714285714285715,2,postgraduate
2226,54,24,25,90505,4,0.4,3,115,0,0,0,0,0,3,Generation X,5.0,0.016,4.6160000000000005,62.5,2,postgraduate
2227,25,1,98,90717,1,5.4,1,0,0,0,0,1,0,1,Generation Z,49.0,0.05510204081632653,0.05510204081632653,18.148148148148145,1,high school
2228,61,35,59,90840,4,1.7,2,0,0,0,0,1,1,4,Baby boomers,11.8,0.0288135593220339,0.0288135593220339,34.705882352941174,3,college
2229,48,23,43,90254,4,1.9,3,0,0,0,0,1,0,3,Generation X,8.6,0.044186046511627906,0.044186046511627906,22.63157894736842,2,postgraduate
2230,46,22,72,91711,4,1.4,2,149,0,0,0,1,1,3,Generation X,14.4,0.019444444444444445,2.088888888888889,51.42857142857143,2,college
2231,36,11,183,94704,1,3.0,3,0,1,0,1,1,1,2,Millennials,91.5,0.01639344262295082,0.01639344262295082,61.0,2,postgraduate
2232,46,20,134,94575,1,5.7,1,146,0,1,0,1,0,3,Generation X,67.0,0.04253731343283582,1.132089552238806,23.50877192982456,2,high school
2233,59,33,140,95035,2,0.5,1,262,0,0,0,1,0,4,Baby boomers,46.666666666666664,0.0035714285714285713,1.875,280.0,3,high school
2234,59,35,39,92028,1,1.8,3,0,0,0,0,1,0,4,Baby boomers,19.5,0.046153846153846156,0.046153846153846156,21.666666666666668,3,postgraduate
2235,36,12,35,95812,4,0.4,2,0,0,0,0,1,0,2,Millennials,7.0,0.011428571428571429,0.011428571428571429,87.5,2,college
2236,63,37,141,92121,2,6.9,1,0,0,0,0,1,1,4,Baby boomers,47.0,0.04893617021276596,0.04893617021276596,20.434782608695652,3,high school
2237,51,24,23,95616,1,0.5,2,0,0,0,0,1,0,3,Generation X,11.5,0.021739130434782608,0.021739130434782608,46.0,2,college
2239,48,22,35,92709,1,1.4,3,0,0,0,0,1,0,3,Generation X,17.5,0.04,0.04,25.0,2,postgraduate
2240,55,29,42,95833,4,2.5,1,0,0,1,0,0,0,3,Generation X,8.4,0.05952380952380952,0.05952380952380952,16.8,2,high school
2241,41,17,81,92868,4,0.2,3,167,0,1,0,0,0,2,Millennials,16.2,0.0024691358024691358,2.0641975308641975,405.0,2,postgraduate
2242,26,0,14,94301,4,0.4,1,94,0,0,0,1,0,1,Generation Z,2.8,0.028571428571428574,6.742857142857143,35.0,1,high school
2243,41,17,45,93437,1,1.8,1,172,0,1,0,1,0,2,Millennials,22.5,0.04,3.8622222222222224,25.0,2,high school
2244,54,28,79,91342,3,1.7,2,150,0,0,0,1,1,3,Generation X,19.75,0.021518987341772152,1.9202531645569618,46.470588235294116,2,college
2245,57,31,53,92806,1,0.8,2,120,0,0,0,0,0,3,Generation X,26.5,0.01509433962264151,2.279245283018868,66.25,3,college
2246,54,28,33,94111,2,0.7,2,0,0,0,0,0,1,3,Generation X,11.0,0.02121212121212121,0.02121212121212121,47.142857142857146,2,college
2247,35,11,190,92093,3,3.1,2,266,1,0,0,0,0,2,Millennials,47.5,0.01631578947368421,1.4163157894736844,61.29032258064516,2,college
2248,60,34,60,95616,1,2.5,3,103,0,0,0,0,0,4,Baby boomers,30.0,0.041666666666666664,1.7583333333333333,24.0,3,postgraduate
2249,63,37,8,94618,1,0.8,2,97,0,0,0,1,0,4,Baby boomers,4.0,0.1,12.225,10.0,3,college
2250,41,14,38,95814,3,1.0,2,150,0,0,0,1,0,2,Millennials,9.5,0.02631578947368421,3.973684210526316,38.0,2,college
2251,46,22,154,93109,1,5.0,1,0,0,0,0,1,0,3,Generation X,77.0,0.032467532467532464,0.032467532467532464,30.8,2,high school
2252,31,5,54,92173,4,2.2,2,0,0,0,0,0,0,2,Millennials,10.8,0.040740740740740744,0.040740740740740744,24.545454545454543,1,college
2253,58,32,41,95819,3,1.4,1,0,0,0,0,1,0,3,Generation X,10.25,0.03414634146341463,0.03414634146341463,29.28571428571429,3,high school
2254,59,35,25,95827,2,0.3,1,75,0,0,0,1,0,4,Baby boomers,8.333333333333334,0.012,3.012,83.33333333333334,3,high school
2255,46,22,53,90025,2,1.7,1,109,0,0,0,0,0,3,Generation X,17.666666666666668,0.03207547169811321,2.0886792452830187,31.176470588235293,2,high school
2256,33,9,79,94612,1,0.1,1,0,0,0,0,1,0,2,Millennials,39.5,0.0012658227848101266,0.0012658227848101266,790.0,1,high school
2257,56,31,13,94305,4,0.9,2,76,0,0,1,1,1,3,Generation X,2.6,0.06923076923076923,5.915384615384616,14.444444444444445,3,college
2258,47,23,130,91763,2,1.4,1,0,0,0,0,0,0,3,Generation X,43.333333333333336,0.010769230769230769,0.010769230769230769,92.85714285714286,2,high school
2259,59,33,93,91320,2,0.7,2,0,0,0,0,0,0,4,Baby boomers,31.0,0.007526881720430107,0.007526881720430107,132.85714285714286,3,college
2260,24,0,82,90401,3,0.8,1,0,0,0,0,1,0,1,Generation Z,20.5,0.00975609756097561,0.00975609756097561,102.5,1,high school
2261,39,14,15,93561,2,0.3,2,92,0,0,0,0,0,2,Millennials,5.0,0.02,6.153333333333333,50.0,2,college
2262,30,3,150,94305,4,5.0,2,0,1,0,0,1,0,2,Millennials,30.0,0.03333333333333333,0.03333333333333333,30.0,1,college
2263,55,29,131,95070,2,0.7,2,0,1,0,0,0,1,3,Generation X,43.666666666666664,0.0053435114503816794,0.0053435114503816794,187.14285714285717,2,college
2264,47,21,28,92868,3,1.5,1,0,0,0,0,1,0,3,Generation X,7.0,0.05357142857142857,0.05357142857142857,18.666666666666668,2,high school
2265,35,11,9,93106,4,0.7,2,0,0,0,0,1,0,2,Millennials,1.8,0.07777777777777778,0.07777777777777778,12.857142857142858,2,college
2266,47,23,88,94305,4,1.4,2,0,0,0,0,0,0,3,Generation X,17.6,0.015909090909090907,0.015909090909090907,62.85714285714286,2,college
2267,38,13,143,94550,1,4.1,1,0,0,0,0,0,0,2,Millennials,71.5,0.02867132867132867,0.02867132867132867,34.87804878048781,2,high school
2268,38,13,168,92647,2,1.3,3,0,1,0,0,0,0,2,Millennials,56.0,0.007738095238095238,0.007738095238095238,129.23076923076923,2,postgraduate
2269,27,3,105,94304,1,3.0,2,0,1,1,0,0,0,2,Millennials,52.5,0.02857142857142857,0.02857142857142857,35.0,1,college
2270,42,18,62,94305,3,2.1,3,0,0,0,0,1,0,2,Millennials,15.5,0.03387096774193549,0.03387096774193549,29.523809523809522,2,postgraduate
2271,26,2,51,92103,4,2.6,1,0,0,0,0,1,0,1,Generation Z,10.2,0.050980392156862744,0.050980392156862744,19.615384615384613,1,high school
2272,60,34,101,94928,3,4.4,1,0,0,0,0,1,1,4,Baby boomers,25.25,0.04356435643564357,0.04356435643564357,22.954545454545453,3,high school
2273,27,3,90,91365,3,0.8,1,0,0,0,0,1,0,2,Millennials,22.5,0.008888888888888889,0.008888888888888889,112.5,1,high school
2274,27,1,83,91775,4,2.1,3,0,0,0,0,1,1,2,Millennials,16.6,0.02530120481927711,0.02530120481927711,39.523809523809526,1,postgraduate
2276,40,16,115,94305,1,3.4,1,0,0,0,0,1,0,2,Millennials,57.5,0.029565217391304348,0.029565217391304348,33.82352941176471,2,high school
2277,29,3,172,92093,4,4.4,1,0,1,0,0,0,0,2,Millennials,34.4,0.025581395348837212,0.025581395348837212,39.090909090909086,1,high school
2278,30,6,32,91330,2,1.0,2,0,0,0,0,0,0,2,Millennials,10.666666666666666,0.03125,0.03125,32.0,1,college
2279,30,4,204,91107,2,4.5,1,0,0,0,0,1,0,2,Millennials,68.0,0.022058823529411766,0.022058823529411766,45.333333333333336,1,high school
2280,47,23,34,91711,4,0.6,1,0,0,0,1,1,1,3,Generation X,6.8,0.01764705882352941,0.01764705882352941,56.66666666666667,2,high school
2281,33,7,30,94920,2,2.0,3,132,0,0,0,0,0,2,Millennials,10.0,0.06666666666666667,4.466666666666667,15.0,1,postgraduate
2282,57,32,31,95039,3,1.3,2,0,0,0,0,1,1,3,Generation X,7.75,0.041935483870967745,0.041935483870967745,23.846153846153847,3,college
2283,38,14,90,94110,2,2.7,1,0,0,0,0,1,1,2,Millennials,30.0,0.030000000000000002,0.030000000000000002,33.33333333333333,2,high school
2284,54,28,79,92677,4,2.6,3,0,0,0,0,0,0,3,Generation X,15.8,0.03291139240506329,0.03291139240506329,30.384615384615383,2,postgraduate
2285,47,23,22,94901,4,0.6,1,0,0,0,0,1,1,3,Generation X,4.4,0.02727272727272727,0.02727272727272727,36.66666666666667,2,high school
2286,48,22,114,92007,1,2.4,3,0,1,0,0,1,0,3,Generation X,57.0,0.021052631578947368,0.021052631578947368,47.5,2,postgraduate
2287,62,36,42,94122,1,0.5,3,128,0,0,0,1,0,4,Baby boomers,21.0,0.011904761904761904,3.0595238095238093,84.0,3,postgraduate
2288,30,6,29,92121,1,0.2,3,90,0,0,0,1,0,2,Millennials,14.5,0.006896551724137932,3.110344827586207,145.0,1,postgraduate
2289,35,11,72,94706,3,2.6,2,0,0,0,0,1,0,2,Millennials,18.0,0.036111111111111115,0.036111111111111115,27.69230769230769,2,college
2290,59,35,68,93117,1,1.8,3,95,0,0,0,0,0,4,Baby boomers,34.0,0.026470588235294117,1.423529411764706,37.77777777777778,3,postgraduate
2291,38,13,78,91942,4,0.7,3,0,0,0,0,1,0,2,Millennials,15.6,0.008974358974358974,0.008974358974358974,111.42857142857143,2,postgraduate
2292,47,23,90,95449,1,2.7,1,323,0,0,0,0,0,3,Generation X,45.0,0.030000000000000002,3.618888888888889,33.33333333333333,2,high school
2293,57,33,170,95051,2,2.1,2,0,1,0,0,0,0,3,Generation X,56.666666666666664,0.012352941176470589,0.012352941176470589,80.95238095238095,3,college
2294,42,17,14,91768,2,0.1,2,0,0,0,0,1,0,2,Millennials,4.666666666666667,0.0071428571428571435,0.0071428571428571435,140.0,2,college
2295,39,15,129,90035,2,1.9,1,0,0,0,0,0,0,2,Millennials,43.0,0.014728682170542635,0.014728682170542635,67.89473684210526,2,high school
2296,53,23,39,92101,3,1.0,3,87,0,0,0,1,0,3,Generation X,9.75,0.02564102564102564,2.2564102564102564,39.0,2,postgraduate
2297,27,3,82,94305,2,0.2,1,0,0,0,0,0,1,2,Millennials,27.333333333333332,0.0024390243902439024,0.0024390243902439024,410.0,1,high school
2298,59,35,31,94063,3,0.4,2,0,0,0,0,1,1,4,Baby boomers,7.75,0.012903225806451613,0.012903225806451613,77.5,3,college
2299,48,24,9,92630,4,0.5,2,0,0,0,0,0,1,3,Generation X,1.8,0.05555555555555555,0.05555555555555555,18.0,2,college
2300,62,37,15,94583,3,0.1,3,91,0,0,0,0,0,4,Baby boomers,3.75,0.006666666666666667,6.073333333333333,150.0,3,postgraduate
2301,66,41,70,93711,3,2.2,1,0,0,0,0,0,0,4,Baby boomers,17.5,0.03142857142857143,0.03142857142857143,31.818181818181817,4,high school
2302,38,13,84,93403,4,0.7,3,0,0,0,0,0,0,2,Millennials,16.8,0.008333333333333333,0.008333333333333333,120.00000000000001,2,postgraduate
2303,42,17,155,92806,1,7.0,1,0,0,0,0,0,1,2,Millennials,77.5,0.04516129032258064,0.04516129032258064,22.142857142857142,2,high school
2304,47,21,89,94720,2,0.8,3,0,0,0,0,1,1,3,Generation X,29.666666666666668,0.008988764044943821,0.008988764044943821,111.25,2,postgraduate
2305,27,2,170,95818,3,4.7,1,0,1,0,0,1,0,2,Millennials,42.5,0.027647058823529413,0.027647058823529413,36.170212765957444,1,high school
2306,32,7,185,92009,2,6.7,1,0,0,0,1,1,1,2,Millennials,61.666666666666664,0.036216216216216214,0.036216216216216214,27.611940298507463,1,high school
2307,37,13,82,92373,2,2.2,1,0,0,0,0,0,0,2,Millennials,27.333333333333332,0.02682926829268293,0.02682926829268293,37.272727272727266,2,high school
2308,56,31,60,92009,3,1.7,1,0,0,0,0,1,0,3,Generation X,15.0,0.028333333333333332,0.028333333333333332,35.294117647058826,3,high school
2309,39,13,58,94590,2,2.4,2,0,0,0,0,1,0,2,Millennials,19.333333333333332,0.041379310344827586,0.041379310344827586,24.166666666666668,2,college
2310,36,12,29,94583,1,1.33,1,81,0,0,0,1,0,2,Millennials,14.5,0.04586206896551724,2.8389655172413795,21.804511278195488,2,high school
2311,32,6,32,92806,2,0.3,1,0,0,0,0,0,0,2,Millennials,10.666666666666666,0.009375,0.009375,106.66666666666667,1,high school
2312,62,37,115,90245,4,3.4,2,0,0,0,0,1,1,4,Baby boomers,23.0,0.029565217391304348,0.029565217391304348,33.82352941176471,3,college
2313,48,22,83,91345,2,2.4,2,0,0,0,0,1,0,3,Generation X,27.666666666666668,0.028915662650602407,0.028915662650602407,34.583333333333336,2,college
2314,58,32,54,94035,3,0.3,2,0,0,0,0,1,1,3,Generation X,13.5,0.005555555555555556,0.005555555555555556,180.0,3,college
2315,27,2,112,94501,4,1.8,3,0,0,1,0,1,0,2,Millennials,22.4,0.016071428571428573,0.016071428571428573,62.22222222222222,1,postgraduate
2316,52,26,182,95818,2,1.4,2,0,1,0,0,1,0,3,Generation X,60.666666666666664,0.007692307692307692,0.007692307692307692,130.0,2,college
2317,54,30,112,94920,2,6.8,1,0,0,0,0,1,0,3,Generation X,37.333333333333336,0.060714285714285714,0.060714285714285714,16.47058823529412,3,high school
2318,31,5,129,95814,3,5.9,3,319,1,1,1,0,1,2,Millennials,32.25,0.04573643410852713,2.5186046511627906,21.864406779661017,1,postgraduate
2319,60,34,23,94803,1,0.8,2,112,0,0,0,1,0,4,Baby boomers,11.5,0.034782608695652174,4.904347826086957,28.75,3,college
2320,34,9,198,95819,2,3.0,1,422,0,0,0,1,0,2,Millennials,66.0,0.015151515151515152,2.1464646464646466,66.0,1,high school
2321,46,22,84,92692,4,2.0,3,0,0,0,0,1,0,3,Generation X,16.8,0.023809523809523808,0.023809523809523808,42.0,2,postgraduate
2322,41,15,39,91380,3,0.5,3,0,0,0,0,0,0,2,Millennials,9.75,0.01282051282051282,0.01282051282051282,78.0,2,postgraduate
2323,62,37,129,94143,1,1.3,1,0,0,0,0,1,0,4,Baby boomers,64.5,0.010077519379844961,0.010077519379844961,99.23076923076923,3,high school
2324,31,7,113,94542,2,2.0,2,315,0,0,0,0,0,2,Millennials,37.666666666666664,0.017699115044247787,2.8053097345132745,56.5,1,college
2325,41,11,35,93107,1,0.75,3,114,0,0,0,1,0,2,Millennials,17.5,0.02142857142857143,3.2785714285714285,46.666666666666664,2,postgraduate
2326,55,30,85,94591,1,0.1,3,0,0,0,0,0,0,3,Generation X,42.5,0.0011764705882352942,0.0011764705882352942,850.0,3,postgraduate
2327,45,19,73,94086,4,2.9,1,0,0,0,0,0,0,3,Generation X,14.6,0.03972602739726027,0.03972602739726027,25.17241379310345,2,high school
2328,51,25,70,90095,1,0.8,3,0,0,1,0,1,0,3,Generation X,35.0,0.011428571428571429,0.011428571428571429,87.5,2,postgraduate
2329,27,2,130,92182,3,4.4,1,192,1,0,0,1,0,2,Millennials,32.5,0.03384615384615385,1.5107692307692309,29.545454545454543,1,high school
2330,30,4,39,94022,1,1.5,1,0,0,0,0,1,0,2,Millennials,19.5,0.038461538461538464,0.038461538461538464,26.0,1,high school
2331,31,5,72,95133,4,1.8,2,242,0,0,0,1,1,2,Millennials,14.4,0.025,3.386111111111111,40.0,1,college
2332,61,37,68,90245,4,2.3,3,0,0,0,0,0,0,4,Baby boomers,13.6,0.033823529411764704,0.033823529411764704,29.56521739130435,3,postgraduate
2333,40,16,35,94022,1,1.4,3,0,0,0,0,1,1,2,Millennials,17.5,0.04,0.04,25.0,2,postgraduate
2334,45,21,61,95812,3,0.7,1,0,0,1,1,1,1,3,Generation X,15.25,0.011475409836065573,0.011475409836065573,87.14285714285715,2,high school
2335,45,21,69,90025,4,1.9,1,0,0,0,0,0,0,3,Generation X,13.8,0.02753623188405797,0.02753623188405797,36.31578947368421,2,high school
2336,37,13,59,93907,1,3.6,2,0,0,0,0,0,0,2,Millennials,29.5,0.061016949152542375,0.061016949152542375,16.38888888888889,2,college
2337,34,8,99,93460,2,4.5,3,217,0,0,0,0,0,2,Millennials,33.0,0.045454545454545456,2.2373737373737375,22.0,1,postgraduate
2338,43,16,201,95054,1,10.0,2,0,1,0,0,0,1,3,Generation X,100.5,0.04975124378109453,0.04975124378109453,20.1,2,college
2339,42,18,130,94611,2,7.5,1,0,0,0,0,0,1,2,Millennials,43.333333333333336,0.057692307692307696,0.057692307692307696,17.333333333333332,2,high school
2340,56,31,72,90095,3,2.0,2,0,0,0,0,0,0,3,Generation X,18.0,0.027777777777777776,0.027777777777777776,36.0,3,college
2341,33,9,44,94112,1,1.2,1,0,0,0,0,0,0,2,Millennials,22.0,0.02727272727272727,0.02727272727272727,36.66666666666667,1,high school
2342,36,10,91,92028,1,1.5,3,289,0,0,0,1,0,2,Millennials,45.5,0.016483516483516484,3.1923076923076925,60.666666666666664,2,postgraduate
2343,62,37,92,94608,3,0.5,1,310,0,0,0,1,0,4,Baby boomers,23.0,0.005434782608695652,3.375,184.0,3,high school
2344,58,34,55,90032,1,0.8,1,168,0,0,0,1,1,3,Generation X,27.5,0.014545454545454545,3.0690909090909093,68.75,3,high school
2345,65,40,20,94608,3,0.5,1,102,0,0,0,1,1,4,Baby boomers,5.0,0.025,5.125,40.0,4,high school
2346,65,40,89,90291,1,4.1,1,299,1,0,1,1,0,4,Baby boomers,44.5,0.046067415730337076,3.40561797752809,21.707317073170735,4,high school
